booking_id,passenger_id,flight_id,total_price_paid,yield_per_pax,rasm,biz_traveler_prob
PNR605052,PX1311,6E113,8758.63,6.0433,4.123859,0.15
PNR102516,PX1143,6E113,12499.24,8.6242,4.123859,0.15
PNR545503,PX1759,6E113,6002.25,4.1414,4.123859,0.15
PNR275034,PX1461,6E113,10979.3,7.5755,4.123859,0.85
PNR949267,PX1740,6E113,7726.01,5.3308,4.123859,0.15
PNR758335,PX1745,6E113,5774.18,3.984,4.123859,0.15
PNR805867,PX1618,6E113,11532.07,7.9569,4.123859,0.15
PNR366001,PX1977,6E113,12194.55,8.414,4.123859,0.15
PNR896699,PX1805,6E113,8776.96,6.0559,4.123859,0.15
PNR445751,PX1913,6E113,5096.71,3.5166,4.123859,0.15
PNR328989,PX1994,6E113,8632.76,5.9564,4.123859,0.15
PNR148497,PX1381,6E113,4745.41,3.2742,4.123859,0.15
PNR842916,PX1628,6E113,6587.48,4.5452,4.123859,0.15
PNR849271,PX1407,6E113,11407.22,7.8707,4.123859,0.5
PNR652665,PX1037,6E113,8696.65,6.0005,4.123859,0.15
PNR914338,PX1505,6E113,8186.94,5.6488,4.123859,0.15
PNR480090,PX1393,6E113,5213.77,3.5974,4.123859,0.15
PNR571138,PX1856,6E113,9405.29,6.4894,4.123859,0.15
PNR725903,PX1208,6E113,8998.17,6.2085,4.123859,0.15
PNR992779,PX1513,6E113,7685.2,5.3026,4.123859,0.5
PNR387883,PX1802,6E113,8175.41,5.6408,4.123859,0.15
PNR162549,PX1027,6E113,7210.84,4.9753,4.123859,0.15
PNR780423,PX1074,6E113,3936.08,2.7158,4.123859,0.15
PNR835883,PX1587,6E113,11251.2,7.7631,4.123859,0.85
PNR233310,PX1342,6E113,3941.28,2.7194,4.123859,0.15
PNR103840,PX1542,6E113,6921.18,4.7755,4.123859,0.15
PNR689621,PX1400,6E113,8951.05,6.176,4.123859,0.15
PNR173739,PX1335,6E113,8708.7,6.0088,4.123859,0.5
PNR321003,PX1573,6E113,10598.79,7.3129,4.123859,0.15
PNR490542,PX1351,6E113,5728.51,3.9525,4.123859,0.5
PNR796245,PX1478,6E113,7395.5,5.1027,4.123859,0.15
PNR608512,PX1012,6E113,13121.12,9.0533,4.123859,0.15
PNR658681,PX1330,6E113,11205.63,7.7316,4.123859,0.15
PNR509737,PX1663,6E113,4095.13,2.8255,4.123859,0.15
PNR792843,PX1864,6E113,4978.38,3.435,4.123859,0.15
PNR385392,PX1951,6E113,10477.45,7.2292,4.123859,0.15
PNR140133,PX1080,6E113,7696.72,5.3106,4.123859,0.15
PNR382950,PX1328,6E113,4130.78,2.8501,4.123859,0.15
PNR712552,PX1682,6E113,9833.16,6.7847,4.123859,0.85
PNR191324,PX1641,6E113,9274.03,6.3989,4.123859,0.85
PNR987739,PX1248,6E113,11621.49,8.0186,4.123859,0.85
PNR580200,PX1103,6E113,9223.71,6.3641,4.123859,0.85
PNR727728,PX1635,6E113,8184.67,5.6472,4.123859,0.85
PNR743425,PX1859,6E113,6650.47,4.5887,4.123859,0.85
PNR834404,PX1207,6E113,11025.48,7.6073,4.123859,0.85
PNR770412,PX1859,6E113,11318.78,7.8097,4.123859,0.85
PNR429995,PX1706,6E113,5597.42,3.8621,4.123859,0.85
PNR564781,PX1210,6E113,5270.99,3.6369,4.123859,0.85
PNR370085,PX1812,6E113,9545.08,6.5859,4.123859,0.85
PNR501485,PX1770,6E113,16082.37,11.0965,4.123859,0.85
PNR123607,PX1139,6E113,11205.88,7.7318,4.123859,0.85
PNR327509,PX1453,6E113,9042.8,6.2393,4.123859,0.85
PNR179104,PX1547,6E113,9369.07,6.4644,4.123859,0.85
PNR353733,PX1517,6E113,7026.68,4.8482,4.123859,0.85
PNR736195,PX1494,6E145,3855.15,3.5152,4.970115,0.15
PNR368328,PX1590,6E145,5268.33,4.8037,4.970115,0.15
PNR880199,PX1324,6E145,10882.79,9.9231,4.970115,0.15
PNR721111,PX1493,6E145,4299.72,3.9205,4.970115,0.15
PNR235015,PX1459,6E145,11415.46,10.4088,4.970115,0.15
PNR258762,PX1833,6E145,10040.55,9.1551,4.970115,0.15
PNR791144,PX1357,6E145,8220.07,7.4952,4.970115,0.15
PNR455658,PX1048,6E145,7873.98,7.1796,4.970115,0.15
PNR333534,PX1268,6E145,7513.03,6.8505,4.970115,0.15
PNR435867,PX1513,6E145,10989.76,10.0206,4.970115,0.15
PNR252847,PX1301,6E145,7419.14,6.7649,4.970115,0.15
PNR541903,PX1549,6E145,3825.42,3.4881,4.970115,0.15
PNR998989,PX1729,6E145,9832.25,8.9652,4.970115,0.15
PNR183578,PX1750,6E145,10902.29,9.9409,4.970115,0.85
PNR778647,PX1050,6E145,10568.42,9.6364,4.970115,0.15
PNR235585,PX1940,6E145,11034.75,10.0616,4.970115,0.15
PNR539867,PX1430,6E145,6433.37,5.866,4.970115,0.15
PNR294637,PX1935,6E145,4630.63,4.2223,4.970115,0.15
PNR118832,PX1186,6E145,3374.97,3.0773,4.970115,0.85
PNR414709,PX1838,6E145,11546.69,10.5284,4.970115,0.15
PNR478878,PX1422,6E145,9025.07,8.2292,4.970115,0.15
PNR582563,PX1128,6E145,4768.74,4.3482,4.970115,0.15
PNR493602,PX1110,6E145,3987.7,3.636,4.970115,0.15
PNR350917,PX1986,6E145,6667.88,6.0799,4.970115,0.15
PNR436847,PX1460,6E145,10085.86,9.1964,4.970115,0.15
PNR425170,PX1050,6E145,8124.54,7.4081,4.970115,0.15
PNR276089,PX1065,6E145,8819.08,8.0414,4.970115,0.85
PNR935190,PX1962,6E145,5199.5,4.741,4.970115,0.15
PNR522981,PX1368,6E145,7472.9,6.8139,4.970115,0.15
PNR767441,PX1788,6E145,4142.65,3.7773,4.970115,0.15
PNR202356,PX1359,6E145,6444.71,5.8764,4.970115,0.15
PNR216094,PX1548,6E145,9846.05,8.9778,4.970115,0.15
PNR838376,PX1678,6E145,12322.95,11.2362,4.970115,0.15
PNR288927,PX1488,6E145,12878.0,11.7423,4.970115,0.15
PNR790906,PX1914,6E145,5217.6,4.7575,4.970115,0.15
PNR723340,PX1737,6E145,5935.03,5.4116,4.970115,0.15
PNR104438,PX1181,6E145,12500.25,11.3979,4.970115,0.15
PNR973389,PX1758,6E145,3576.9,3.2615,4.970115,0.15
PNR178532,PX1036,6E145,12077.0,11.012,4.970115,0.85
PNR902893,PX1862,6E145,7360.36,6.7113,4.970115,0.15
PNR592252,PX1080,6E145,5744.65,5.2381,4.970115,0.15
PNR505151,PX1097,6E145,5139.37,4.6861,4.970115,0.15
PNR257667,PX1570,6E145,9352.21,8.5275,4.970115,0.15
PNR178672,PX1853,6E145,10861.85,9.904,4.970115,0.15
PNR126539,PX1665,6E145,12472.97,11.373,4.970115,0.85
PNR705341,PX1357,6E145,11758.35,10.7214,4.970115,0.85
PNR929079,PX1714,6E145,10346.08,9.4337,4.970115,0.85
PNR424978,PX1099,6E145,11213.55,10.2247,4.970115,0.85
PNR194601,PX1619,6E145,13330.71,12.1551,4.970115,0.85
PNR205978,PX1281,6E145,9843.56,8.9755,4.970115,0.85
PNR699696,PX1136,6E145,8719.55,7.9506,4.970115,0.85
PNR130040,PX1290,6E187,3583.32,1.8419,2.221448,0.15
PNR834998,PX1116,6E187,6652.99,3.4198,2.221448,0.15
PNR648015,PX1469,6E187,9847.99,5.062,2.221448,0.15
PNR577513,PX1308,6E187,5510.07,2.8323,2.221448,0.15
PNR751428,PX1042,6E187,6737.42,3.4632,2.221448,0.15
PNR534603,PX1026,6E187,5054.26,2.598,2.221448,0.15
PNR755863,PX1386,6E187,9875.43,5.0762,2.221448,0.15
PNR456488,PX1781,6E187,6381.4,3.2802,2.221448,0.85
PNR577739,PX1909,6E187,10202.61,5.2443,2.221448,0.15
PNR227791,PX1458,6E187,12465.93,6.4077,2.221448,0.15
PNR747493,PX1930,6E187,10319.92,5.3046,2.221448,0.15
PNR704974,PX1766,6E187,6501.13,3.3417,2.221448,0.15
PNR523272,PX1881,6E187,8892.87,4.5711,2.221448,0.15
PNR628848,PX1276,6E187,3808.04,1.9574,2.221448,0.15
PNR557878,PX1951,6E187,7532.39,3.8718,2.221448,0.15
PNR886334,PX1312,6E187,4897.34,2.5173,2.221448,0.15
PNR141396,PX1112,6E187,8398.93,4.3172,2.221448,0.15
PNR102991,PX1337,6E187,3425.76,1.7609,2.221448,0.15
PNR621354,PX1499,6E187,9647.51,4.959,2.221448,0.85
PNR874615,PX1432,6E187,6165.3,3.1691,2.221448,0.15
PNR819424,PX1140,6E187,6263.34,3.2195,2.221448,0.15
PNR986076,PX1629,6E187,10247.87,5.2676,2.221448,0.15
PNR689895,PX1532,6E187,4041.13,2.0772,2.221448,0.15
PNR408714,PX1869,6E187,12381.7,6.3644,2.221448,0.15
PNR104462,PX1776,6E187,11796.96,6.0639,2.221448,0.15
PNR933015,PX1078,6E187,8539.17,4.3893,2.221448,0.15
PNR164494,PX1700,6E187,10654.15,5.4764,2.221448,0.15
PNR772185,PX1217,6E187,12728.08,6.5425,2.221448,0.15
PNR588592,PX1013,6E187,12543.6,6.4476,2.221448,0.15
PNR638444,PX1340,6E187,13758.81,7.0723,2.221448,0.15
PNR301861,PX1567,6E187,8634.06,4.4381,2.221448,0.15
PNR631541,PX1951,6E187,10375.05,5.333,2.221448,0.15
PNR949247,PX1196,6E187,5463.94,2.8086,2.221448,0.15
PNR582249,PX1473,6E187,11589.14,5.957,2.221448,0.15
PNR374342,PX1987,6E187,7474.44,3.842,2.221448,0.15
PNR201187,PX1417,6E187,5911.52,3.0386,2.221448,0.15
PNR298467,PX1015,6E187,7183.75,3.6926,2.221448,0.15
PNR703601,PX1348,6E187,7680.81,3.9481,2.221448,0.15
PNR845191,PX1021,6E187,9606.38,4.9379,2.221448,0.15
PNR534392,PX1428,6E187,9009.21,4.6309,2.221448,0.15
PNR533221,PX1854,6E187,11158.47,5.7357,2.221448,0.15
PNR320498,PX1118,6E187,7263.15,3.7334,2.221448,0.15
PNR149296,PX1473,6E187,7423.56,3.8158,2.221448,0.15
PNR402461,PX1518,6E187,5846.63,3.0053,2.221448,0.15
PNR445393,PX1101,6E187,6078.2,3.1243,2.221448,0.15
PNR809122,PX1824,6E187,7761.46,3.9895,2.221448,0.15
PNR314019,PX1802,6E187,8807.62,4.5273,2.221448,0.85
PNR328996,PX1912,6E187,3918.41,2.0141,2.221448,0.15
PNR574648,PX1792,6E187,4643.26,2.3867,2.221448,0.15
PNR309690,PX1584,6E187,5021.94,2.5814,2.221448,0.15
PNR492921,PX1548,6E187,5247.77,2.6974,2.221448,0.15
PNR165267,PX1312,6E187,13750.66,7.0681,2.221448,0.15
PNR258666,PX1164,6E187,12322.99,6.3342,2.221448,0.15
PNR776515,PX1293,6E187,12308.98,6.327,2.221448,0.15
PNR450444,PX1042,6E187,7365.1,3.7858,2.221448,0.15
PNR706873,PX1225,6E187,3799.33,1.9529,2.221448,0.15
PNR562977,PX1265,6E187,10389.06,5.3402,2.221448,0.15
PNR646838,PX1134,6E187,7351.87,3.779,2.221448,0.85
PNR459523,PX1947,6E187,8297.66,4.2651,2.221448,0.15
PNR131223,PX1460,6E187,8648.34,4.4454,2.221448,0.15
PNR581406,PX1425,6E187,5329.88,2.7397,2.221448,0.15
PNR903693,PX1849,6E187,5795.01,2.9787,2.221448,0.5
PNR851554,PX1493,6E187,3827.67,1.9675,2.221448,0.15
PNR835927,PX1596,6E187,12791.73,6.5752,2.221448,0.15
PNR700051,PX1933,6E187,5829.09,2.9963,2.221448,0.15
PNR203313,PX1353,6E187,3870.41,1.9895,2.221448,0.15
PNR136300,PX1498,6E187,6535.58,3.3594,2.221448,0.15
PNR658510,PX1131,6E187,6204.75,3.1894,2.221448,0.15
PNR570413,PX1475,6E187,9246.46,4.7528,2.221448,0.15
PNR789399,PX1383,6E187,9095.48,4.6752,2.221448,0.15
PNR816612,PX1734,6E187,5617.65,2.8876,2.221448,0.15
PNR824951,PX1775,6E187,5703.94,2.9319,2.221448,0.15
PNR345577,PX1857,6E187,11012.27,5.6605,2.221448,0.15
PNR570113,PX1926,6E187,12348.85,6.3475,2.221448,0.15
PNR285223,PX1768,6E187,9234.98,4.7469,2.221448,0.15
PNR255785,PX1075,6E187,3909.29,2.0094,2.221448,0.15
PNR518186,PX1916,6E187,5532.24,2.8437,2.221448,0.85
PNR649481,PX1986,6E187,6207.09,3.1906,2.221448,0.85
PNR154829,PX1885,6E187,8937.71,4.5941,2.221448,0.85
PNR840807,PX1265,6E187,10514.55,5.4047,2.221448,0.85
PNR131194,PX1273,6E187,10264.04,5.2759,2.221448,0.85
PNR955672,PX1257,6E187,5104.58,2.6238,2.221448,0.85
PNR979041,PX1046,6E187,5546.52,2.851,2.221448,0.85
PNR164789,PX1876,6E187,6925.3,3.5597,2.221448,0.85
PNR261787,PX1683,6E187,6672.4,3.4297,2.221448,0.85
PNR403658,PX1296,6E187,3838.77,1.9732,2.221448,0.85
PNR954637,PX1538,6E187,14148.37,7.2725,2.221448,0.85
PNR832274,PX1432,6E187,9980.17,5.13,2.221448,0.85
PNR989751,PX1907,6E187,14236.51,7.3178,2.221448,0.85
PNR413046,PX1057,6E187,16435.41,8.4481,2.221448,0.85
PNR336781,PX1508,6E187,18176.66,9.3431,2.221448,0.85
PNR548422,PX1773,6E187,7096.04,3.6475,2.221448,0.85
PNR978357,PX1721,6E187,6071.84,3.121,2.221448,0.85
PNR209101,PX1140,6E187,16681.89,8.5748,2.221448,0.85
PNR716666,PX1755,6E195,7236.26,4.4365,2.71053,0.15
PNR564861,PX1460,6E195,10187.84,6.2461,2.71053,0.15
PNR370443,PX1331,6E195,3413.51,2.0928,2.71053,0.15
PNR390936,PX1846,6E195,3342.72,2.0494,2.71053,0.15
PNR273326,PX1210,6E195,5582.46,3.4226,2.71053,0.15
PNR222639,PX1793,6E195,7730.93,4.7398,2.71053,0.15
PNR456100,PX1228,6E195,5144.48,3.154,2.71053,0.85
PNR550046,PX1664,6E195,11140.7,6.8303,2.71053,0.15
PNR173665,PX1977,6E195,8405.16,5.1531,2.71053,0.15
PNR718423,PX1403,6E195,5992.6,3.674,2.71053,0.15
PNR277007,PX1916,6E195,8058.13,4.9404,2.71053,0.15
PNR845551,PX1499,6E195,9876.57,6.0552,2.71053,0.15
PNR416846,PX1531,6E195,9884.31,6.06,2.71053,0.15
PNR261948,PX1985,6E195,8381.22,5.1384,2.71053,0.15
PNR781846,PX1215,6E195,4138.05,2.537,2.71053,0.85
PNR969326,PX1998,6E195,9634.75,5.907,2.71053,0.15
PNR160115,PX1525,6E195,5527.62,3.3889,2.71053,0.15
PNR509895,PX1601,6E195,12993.24,7.966,2.71053,0.15
PNR445078,PX1835,6E195,7459.27,4.5732,2.71053,0.15
PNR769674,PX1628,6E195,9684.93,5.9377,2.71053,0.15
PNR648521,PX1049,6E195,4296.53,2.6342,2.71053,0.15
PNR347798,PX1893,6E195,9396.89,5.7611,2.71053,0.15
PNR853036,PX1193,6E195,4927.33,3.0209,2.71053,0.15
PNR468166,PX1560,6E195,5463.79,3.3498,2.71053,0.15
PNR733664,PX1921,6E195,5911.43,3.6242,2.71053,0.15
PNR782068,PX1112,6E195,8529.96,5.2296,2.71053,0.15
PNR542746,PX1064,6E195,12408.88,7.6078,2.71053,0.15
PNR602421,PX1793,6E195,5981.89,3.6674,2.71053,0.15
PNR110887,PX1385,6E195,10815.75,6.631,2.71053,0.15
PNR303374,PX1315,6E195,13169.61,8.0742,2.71053,0.15
PNR857347,PX1187,6E195,13145.86,8.0596,2.71053,0.15
PNR928052,PX1691,6E195,5566.43,3.4127,2.71053,0.15
PNR746580,PX1954,6E195,5883.11,3.6069,2.71053,0.15
PNR528163,PX1706,6E195,11119.38,6.8172,2.71053,0.15
PNR145183,PX1327,6E195,11956.9,7.3307,2.71053,0.15
PNR531760,PX1433,6E195,7482.36,4.5874,2.71053,0.15
PNR111834,PX1610,6E195,6367.99,3.9042,2.71053,0.15
PNR135608,PX1580,6E195,12016.32,7.3671,2.71053,0.15
PNR784026,PX1846,6E195,6430.64,3.9426,2.71053,0.85
PNR260875,PX1895,6E195,3661.9,2.2451,2.71053,0.85
PNR844419,PX1296,6E195,4195.41,2.5722,2.71053,0.85
PNR103210,PX1926,6E195,10111.27,6.1991,2.71053,0.85
PNR590125,PX1987,6E195,12190.82,7.4741,2.71053,0.85
PNR229734,PX1074,6E204,10028.73,5.2972,2.851264,0.15
PNR646440,PX1388,6E204,6962.02,3.6774,2.851264,0.15
PNR940004,PX1840,6E204,7114.08,3.7577,2.851264,0.15
PNR845971,PX1367,6E204,8214.69,4.339,2.851264,0.15
PNR600642,PX1179,6E204,7966.8,4.2081,2.851264,0.15
PNR529474,PX1354,6E204,4352.7,2.2991,2.851264,0.15
PNR978894,PX1959,6E204,5837.17,3.0832,2.851264,0.15
PNR368119,PX1861,6E204,6698.43,3.5381,2.851264,0.15
PNR857537,PX1121,6E204,11829.85,6.2486,2.851264,0.15
PNR690771,PX1646,6E204,5758.54,3.0417,2.851264,0.15
PNR881735,PX1540,6E204,12034.59,6.3567,2.851264,0.15
PNR938723,PX1477,6E204,4206.22,2.2217,2.851264,0.15
PNR998157,PX1259,6E204,11854.19,6.2614,2.851264,0.15
PNR269940,PX1874,6E204,7918.03,4.1823,2.851264,0.15
PNR846289,PX1690,6E204,7842.69,4.1425,2.851264,0.15
PNR243176,PX1602,6E204,4739.28,2.5033,2.851264,0.15
PNR171829,PX1166,6E204,7881.38,4.163,2.851264,0.15
PNR468337,PX1439,6E204,5773.4,3.0495,2.851264,0.15
PNR796055,PX1114,6E204,6294.61,3.3248,2.851264,0.15
PNR917235,PX1387,6E204,12990.12,6.8614,2.851264,0.15
PNR426906,PX1758,6E204,6600.72,3.4865,2.851264,0.15
PNR424512,PX1514,6E204,10118.36,5.3445,2.851264,0.15
PNR535519,PX1038,6E204,4817.62,2.5447,2.851264,0.15
PNR801807,PX1546,6E204,7794.03,4.1168,2.851264,0.15
PNR662842,PX1229,6E204,7042.59,3.7199,2.851264,0.15
PNR215779,PX1916,6E204,4083.87,2.1571,2.851264,0.15
PNR254079,PX1792,6E204,8743.04,4.6181,2.851264,0.15
PNR351812,PX1912,6E204,12397.26,6.5483,2.851264,0.15
PNR544300,PX1517,6E204,8195.56,4.3289,2.851264,0.15
PNR425068,PX1156,6E204,12220.05,6.4547,2.851264,0.15
PNR253852,PX1533,6E204,10667.98,5.6349,2.851264,0.15
PNR312739,PX1681,6E204,11999.37,6.3381,2.851264,0.15
PNR276315,PX1209,6E204,13358.18,7.0558,2.851264,0.15
PNR459459,PX1571,6E204,6226.09,3.2886,2.851264,0.15
PNR507589,PX1783,6E204,8784.63,4.6401,2.851264,0.85
PNR823017,PX1171,6E204,10931.0,5.7738,2.851264,0.15
PNR875542,PX1699,6E204,12773.99,6.7473,2.851264,0.15
PNR611022,PX1436,6E204,11948.42,6.3112,2.851264,0.15
PNR181790,PX1760,6E204,7949.48,4.1989,2.851264,0.15
PNR656711,PX1047,6E204,4032.38,2.1299,2.851264,0.15
PNR407506,PX1046,6E204,10300.62,5.4408,2.851264,0.15
PNR900290,PX1125,6E204,7416.71,3.9175,2.851264,0.15
PNR769208,PX1968,6E204,12545.84,6.6267,2.851264,0.15
PNR724154,PX1406,6E204,8319.94,4.3946,2.851264,0.15
PNR619778,PX1173,6E204,4350.04,2.2977,2.851264,0.15
PNR362528,PX1117,6E204,11614.94,6.135,2.851264,0.15
PNR557224,PX1177,6E204,4181.63,2.2087,2.851264,0.15
PNR880424,PX1376,6E204,7951.25,4.1999,2.851264,0.15
PNR611224,PX1119,6E204,8498.51,4.4889,2.851264,0.15
PNR694569,PX1321,6E204,6892.78,3.6408,2.851264,0.15
PNR652716,PX1942,6E204,12533.57,6.6203,2.851264,0.15
PNR282391,PX1228,6E204,7841.15,4.1417,2.851264,0.15
PNR863198,PX1131,6E204,12094.97,6.3886,2.851264,0.15
PNR625364,PX1408,6E204,7452.97,3.9367,2.851264,0.15
PNR154583,PX1599,6E204,5617.75,2.9673,2.851264,0.15
PNR659267,PX1103,6E204,9157.06,4.8368,2.851264,0.15
PNR175040,PX1022,6E204,4060.73,2.1449,2.851264,0.15
PNR887297,PX1505,6E204,9562.19,5.0508,2.851264,0.85
PNR987697,PX1709,6E204,6821.91,3.6034,2.851264,0.15
PNR253363,PX1169,6E204,5384.46,2.8441,2.851264,0.15
PNR569769,PX1357,6E204,10627.07,5.6132,2.851264,0.15
PNR360092,PX1106,6E204,9405.31,4.9679,2.851264,0.15
PNR330132,PX1925,6E204,7640.64,4.0358,2.851264,0.15
PNR751598,PX1717,6E204,6008.75,3.1738,2.851264,0.15
PNR774709,PX1184,6E204,10149.12,5.3608,2.851264,0.15
PNR229260,PX1377,6E204,12445.65,6.5738,2.851264,0.15
PNR765781,PX1287,6E204,9675.45,5.1106,2.851264,0.15
PNR798122,PX1083,6E204,8286.84,4.3771,2.851264,0.15
PNR206899,PX1103,6E204,8187.13,4.3245,2.851264,0.15
PNR627798,PX1219,6E204,12526.6,6.6166,2.851264,0.15
PNR698542,PX1335,6E204,8689.25,4.5897,2.851264,0.15
PNR573441,PX1746,6E204,5479.01,2.894,2.851264,0.15
PNR202358,PX1265,6E204,6581.8,3.4765,2.851264,0.15
PNR440911,PX1464,6E204,5145.16,2.7177,2.851264,0.15
PNR884802,PX1699,6E204,5424.83,2.8654,2.851264,0.15
PNR151965,PX1582,6E204,9972.36,5.2674,2.851264,0.15
PNR381183,PX1997,6E204,10390.39,5.4882,2.851264,0.15
PNR394489,PX1357,6E204,9800.13,5.1765,2.851264,0.15
PNR170580,PX1942,6E204,4936.41,2.6074,2.851264,0.15
PNR973960,PX1231,6E204,4768.04,2.5185,2.851264,0.15
PNR280009,PX1721,6E204,8435.18,4.4555,2.851264,0.85
PNR397280,PX1052,6E204,4859.19,2.5666,2.851264,0.15
PNR604712,PX1384,6E204,3916.39,2.0686,2.851264,0.85
PNR310897,PX1458,6E204,9699.95,5.1235,2.851264,0.15
PNR385213,PX1074,6E204,7692.58,4.0632,2.851264,0.15
PNR124286,PX1668,6E204,10569.95,5.5831,2.851264,0.15
PNR602324,PX1022,6E204,6370.06,3.3647,2.851264,0.15
PNR695731,PX1061,6E204,4403.33,2.3259,2.851264,0.15
PNR291255,PX1445,6E204,3238.25,1.7105,2.851264,0.15
PNR593648,PX1644,6E204,10672.23,5.6371,2.851264,0.15
PNR516002,PX1189,6E204,3852.71,2.035,2.851264,0.15
PNR165584,PX1172,6E204,9974.77,5.2687,2.851264,0.15
PNR194561,PX1850,6E204,5771.64,3.0486,2.851264,0.15
PNR114338,PX1107,6E204,7182.24,3.7937,2.851264,0.15
PNR688486,PX1893,6E204,10345.84,5.4647,2.851264,0.15
PNR790447,PX1074,6E204,6418.77,3.3904,2.851264,0.15
PNR647976,PX1716,6E204,11865.45,6.2674,2.851264,0.15
PNR658375,PX1845,6E204,12869.82,6.7979,2.851264,0.15
PNR812916,PX1702,6E204,4079.6,2.1549,2.851264,0.15
PNR484905,PX1754,6E204,12689.34,6.7025,2.851264,0.15
PNR103310,PX1697,6E204,5646.6,2.9825,2.851264,0.5
PNR200040,PX1896,6E204,6603.2,3.4878,2.851264,0.85
PNR867706,PX1981,6E204,10975.1,5.7971,2.851264,0.15
PNR560961,PX1464,6E204,7659.02,4.0455,2.851264,0.15
PNR294657,PX1775,6E204,6994.38,3.6944,2.851264,0.15
PNR804277,PX1510,6E204,5854.32,3.0923,2.851264,0.85
PNR421540,PX1217,6E204,10643.55,5.622,2.851264,0.85
PNR653177,PX1051,6E204,12009.37,6.3434,2.851264,0.85
PNR341882,PX1074,6E204,10672.19,5.6371,2.851264,0.85
PNR594929,PX1373,6E204,14237.15,7.5201,2.851264,0.85
PNR564304,PX1206,6E204,11624.14,6.1399,2.851264,0.85
PNR275629,PX1151,6E204,9321.02,4.9234,2.851264,0.85
PNR761967,PX1693,6E204,13168.98,6.9559,2.851264,0.85
PNR673323,PX1188,6E204,14152.39,7.4753,2.851264,0.85
PNR601809,PX1053,6E204,11459.25,6.0528,2.851264,0.85
PNR428507,PX1791,6E311,12179.74,7.2641,3.715727,0.15
PNR958707,PX1785,6E311,6891.05,4.1099,3.715727,0.15
PNR637550,PX1133,6E311,11695.29,6.9752,3.715727,0.15
PNR310615,PX1092,6E311,7311.23,4.3605,3.715727,0.15
PNR474770,PX1956,6E311,4724.89,2.818,3.715727,0.15
PNR812760,PX1595,6E311,12387.22,7.3879,3.715727,0.15
PNR879293,PX1679,6E311,7217.84,4.3048,3.715727,0.15
PNR800488,PX1383,6E311,5375.21,3.2058,3.715727,0.15
PNR279169,PX1266,6E311,10625.15,6.337,3.715727,0.15
PNR721667,PX1312,6E311,11036.29,6.5822,3.715727,0.15
PNR656901,PX1339,6E311,8199.41,4.8902,3.715727,0.15
PNR455308,PX1945,6E311,6596.23,3.9341,3.715727,0.15
PNR438992,PX1367,6E311,4699.71,2.803,3.715727,0.15
PNR215091,PX1241,6E311,5627.34,3.3562,3.715727,0.15
PNR415145,PX1510,6E311,6719.61,4.0077,3.715727,0.15
PNR594115,PX1799,6E311,11394.28,6.7957,3.715727,0.15
PNR207825,PX1469,6E311,9599.67,5.7254,3.715727,0.85
PNR472281,PX1756,6E311,11096.52,6.6181,3.715727,0.15
PNR883310,PX1032,6E311,9951.14,5.935,3.715727,0.15
PNR961334,PX1212,6E311,8942.22,5.3332,3.715727,0.15
PNR207901,PX1366,6E311,8706.59,5.1927,3.715727,0.15
PNR245548,PX1550,6E311,4106.53,2.4492,3.715727,0.15
PNR991008,PX1224,6E311,6282.42,3.7469,3.715727,0.15
PNR305613,PX1652,6E311,7578.67,4.52,3.715727,0.15
PNR144432,PX1471,6E311,8129.07,4.8483,3.715727,0.15
PNR855109,PX1548,6E311,4230.37,2.523,3.715727,0.85
PNR804836,PX1400,6E311,6017.14,3.5887,3.715727,0.15
PNR588502,PX1065,6E311,7284.83,4.3448,3.715727,0.15
PNR933429,PX1107,6E311,12404.58,7.3982,3.715727,0.15
PNR241258,PX1410,6E311,9300.9,5.5472,3.715727,0.15
PNR313774,PX1057,6E311,4920.67,2.9347,3.715727,0.15
PNR189680,PX1528,6E311,7970.44,4.7537,3.715727,0.15
PNR358494,PX1853,6E311,9562.34,5.7031,3.715727,0.15
PNR681004,PX1903,6E311,4553.52,2.7158,3.715727,0.15
PNR395559,PX1184,6E311,4069.35,2.427,3.715727,0.15
PNR529596,PX1548,6E311,9714.9,5.7941,3.715727,0.15
PNR636804,PX1255,6E311,3677.73,2.1934,3.715727,0.15
PNR974738,PX1774,6E311,13386.72,7.984,3.715727,0.15
PNR226132,PX1056,6E311,9602.32,5.7269,3.715727,0.15
PNR594976,PX1842,6E311,6625.22,3.9514,3.715727,0.15
PNR645798,PX1262,6E311,6829.67,4.0733,3.715727,0.15
PNR499588,PX1981,6E311,9309.42,5.5522,3.715727,0.15
PNR118533,PX1291,6E311,7902.99,4.7134,3.715727,0.15
PNR521724,PX1045,6E311,9361.97,5.5836,3.715727,0.15
PNR331262,PX1904,6E311,5657.6,3.3743,3.715727,0.15
PNR129000,PX1186,6E311,4616.44,2.7533,3.715727,0.15
PNR543921,PX1205,6E311,4474.57,2.6687,3.715727,0.15
PNR498809,PX1465,6E311,9669.41,5.7669,3.715727,0.15
PNR405541,PX1635,6E311,4999.31,2.9816,3.715727,0.15
PNR835151,PX1811,6E311,9402.05,5.6075,3.715727,0.15
PNR605966,PX1338,6E311,5119.99,3.0536,3.715727,0.15
PNR798432,PX1762,6E311,12101.41,7.2174,3.715727,0.15
PNR337408,PX1307,6E311,4753.37,2.835,3.715727,0.15
PNR126201,PX1880,6E311,13241.4,7.8973,3.715727,0.15
