booking_id,passenger_id,flight_id,origin_airport,destination_airport,booking_date,travel_date,fare_class,base_fare,taxes,ancillary_revenue,total_price_paid,discount_applied,booking_channel,passenger_count,seat_number,booking_status,cancellation_date,payment_method,days_before_departure
PNR327327,PX1212,6E101,AMD,GOI,2026-02-04 12:15:00,2026-02-09,Economy,5300.6,265.03,600,6165.63,0.0,Mobile App,1,29D,Confirmed,,UPI,5
PNR310671,PX1526,6E101,AMD,GOI,2025-12-30 12:15:00,2026-02-09,Economy,11865.35,593.27,350,12808.62,0.0,Web,1,2D,Confirmed,,UPI,41
PNR346645,PX1271,6E101,AMD,GOI,2026-01-04 12:15:00,2026-02-09,Economy,6601.97,330.1,600,7532.06,0.0,OTA,1,17D,Confirmed,,UPI,36
PNR194094,PX1994,6E101,AMD,GOI,2026-02-04 12:15:00,2026-02-09,Economy,10120.53,506.03,350,10976.56,0.0,Web,1,24C,Confirmed,,Credit Card,5
PNR130363,PX1048,6E101,AMD,GOI,2026-01-01 12:15:00,2026-02-09,Economy,5692.7,284.63,1200,7177.33,0.0,Mobile App,1,6C,Confirmed,,UPI,39
PNR152346,PX1082,6E101,AMD,GOI,2026-01-27 12:15:00,2026-02-09,Economy,6165.13,308.26,0,6473.38,0.0,Mobile App,1,24B,Confirmed,,UPI,13
PNR898056,PX1651,6E101,AMD,GOI,2026-01-27 12:15:00,2026-02-09,Premium,9709.83,485.49,350,10545.33,0.0,Mobile App,1,7F,Confirmed,,UPI,13
PNR780392,PX1616,6E101,AMD,GOI,2026-01-07 12:15:00,2026-02-09,Economy,11567.26,578.36,600,12745.62,0.0,Mobile App,1,20C,Confirmed,,Credit Card,33
PNR280760,PX1021,6E101,AMD,GOI,2026-01-07 12:15:00,2026-02-09,Economy,5848.02,292.4,0,6140.42,0.0,OTA,1,8A,Confirmed,,UPI,33
PNR837609,PX1837,6E101,AMD,GOI,2026-02-01 12:15:00,2026-02-09,Economy,7888.52,394.43,0,8282.95,0.0,Web,1,17E,Confirmed,,UPI,8
PNR385885,PX1312,6E101,AMD,GOI,2026-02-01 12:15:00,2026-02-09,Economy,3858.01,192.9,350,4400.91,0.0,Mobile App,1,16E,Confirmed,,UPI,8
PNR690749,PX1458,6E101,AMD,GOI,2026-01-19 12:15:00,2026-02-09,Economy,5319.42,265.97,0,5585.39,0.0,Mobile App,1,7C,Confirmed,,Credit Card,21
PNR584893,PX1993,6E101,AMD,GOI,2026-01-22 12:15:00,2026-02-09,Economy,4625.69,231.28,0,4856.97,0.0,OTA,1,16D,Confirmed,,Credit Card,18
PNR803818,PX1121,6E101,AMD,GOI,2026-01-02 12:15:00,2026-02-09,Economy,11186.7,559.33,350,12096.03,0.0,Mobile App,1,8D,No-show,,Wallet,38
PNR524460,PX1566,6E101,AMD,GOI,2026-01-07 12:15:00,2026-02-09,Economy,11820.07,591.0,350,12761.08,0.0,Web,1,24D,Confirmed,,Wallet,33
PNR911567,PX1839,6E101,AMD,GOI,2026-01-22 12:15:00,2026-02-09,Economy,5545.29,277.26,350,6172.56,0.0,Mobile App,1,1A,Confirmed,,UPI,18
PNR315672,PX1879,6E101,AMD,GOI,2026-01-08 12:15:00,2026-02-09,Economy,7547.2,377.36,1200,9124.56,0.0,OTA,1,13C,Confirmed,,UPI,32
PNR639930,PX1042,6E101,AMD,GOI,2026-01-20 12:15:00,2026-02-09,Economy,10859.21,542.96,350,11752.17,0.0,Web,1,10A,Confirmed,,UPI,20
PNR321471,PX1766,6E101,AMD,GOI,2026-02-04 12:15:00,2026-02-09,Economy,6251.96,312.6,0,6564.56,0.0,Mobile App,1,6F,Confirmed,,UPI,5
PNR646821,PX1279,6E101,AMD,GOI,2026-01-11 12:15:00,2026-02-09,Economy,9191.7,459.59,0,9651.29,0.0,Mobile App,1,24D,Confirmed,,UPI,29
PNR802871,PX1457,6E101,AMD,GOI,2025-12-31 12:15:00,2026-02-09,Economy,9703.08,485.15,0,10188.23,0.0,Mobile App,1,3D,Confirmed,,Wallet,40
PNR842963,PX1402,6E101,AMD,GOI,2026-01-14 12:15:00,2026-02-09,Economy,9113.71,455.69,350,9919.4,0.0,Web,1,26D,Confirmed,,UPI,26
PNR165878,PX1148,6E101,AMD,GOI,2026-01-24 12:15:00,2026-02-09,Economy,6408.39,320.42,350,7078.81,0.0,Web,1,8F,Cancelled,,UPI,16
PNR589831,PX1883,AI811,AMD,DEL,2026-01-06 07:30:00,2026-02-15,Economy,4355.22,217.76,0,4572.98,0.0,Web,1,22B,Confirmed,,UPI,40
PNR511101,PX1626,AI811,AMD,DEL,2026-01-19 07:30:00,2026-02-15,Economy,5491.09,274.55,0,5765.64,0.0,Web,1,8B,Confirmed,,Credit Card,27
PNR243915,PX1947,AI811,AMD,DEL,2026-01-22 07:30:00,2026-02-15,Economy,8308.08,415.4,600,9323.49,0.0,Mobile App,1,9A,Confirmed,,Net Banking,24
PNR361691,PX1362,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Economy,8020.6,401.03,0,8421.63,0.0,Web,1,29A,Confirmed,,UPI,38
PNR182452,PX1725,AI811,AMD,DEL,2026-01-07 07:30:00,2026-02-15,Premium,6658.27,332.91,0,6991.19,0.0,Mobile App,1,1D,Confirmed,,UPI,39
PNR758679,PX1190,AI811,AMD,DEL,2026-01-11 07:30:00,2026-02-15,Economy,4921.55,246.08,600,5767.63,0.0,Web,1,28A,Confirmed,,UPI,35
PNR808132,PX1336,AI811,AMD,DEL,2026-01-07 07:30:00,2026-02-15,Premium,8762.23,438.11,0,9200.35,0.0,Mobile App,1,14B,Confirmed,,Net Banking,39
PNR491757,PX1308,AI811,AMD,DEL,2026-01-13 07:30:00,2026-02-15,Economy,5547.76,277.39,600,6425.15,0.0,Mobile App,1,3A,Confirmed,,UPI,33
PNR402210,PX1685,AI811,AMD,DEL,2026-01-07 07:30:00,2026-02-15,Economy,7799.68,389.98,600,8789.67,0.0,Web,1,15D,Confirmed,,Net Banking,39
PNR226159,PX1048,AI811,AMD,DEL,2026-01-27 07:30:00,2026-02-15,Economy,11152.26,557.61,1200,12909.88,0.0,Web,1,11C,Confirmed,,Credit Card,19
PNR630439,PX1109,AI811,AMD,DEL,2026-02-09 07:30:00,2026-02-15,Business,9957.22,497.86,1200,11655.08,0.0,Mobile App,1,19C,Confirmed,,Credit Card,6
PNR414716,PX1651,AI811,AMD,DEL,2026-01-02 07:30:00,2026-02-15,Economy,10411.91,520.6,0,10932.5,0.0,Web,1,21B,Confirmed,,UPI,44
PNR684260,PX1989,AI811,AMD,DEL,2026-01-24 07:30:00,2026-02-15,Economy,6823.65,341.18,0,7164.83,0.0,Web,1,17F,Confirmed,,UPI,22
PNR517366,PX1425,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Premium,10567.08,528.35,0,11095.44,0.0,Web,1,3D,Confirmed,,Wallet,31
PNR603686,PX1933,AI811,AMD,DEL,2026-01-23 07:30:00,2026-02-15,Economy,11466.82,573.34,600,12640.16,0.0,Mobile App,1,2C,Confirmed,,Credit Card,23
PNR838053,PX1804,AI811,AMD,DEL,2026-01-24 07:30:00,2026-02-15,Economy,4801.97,240.1,0,5042.07,0.0,Mobile App,1,21F,Confirmed,,Credit Card,22
PNR565197,PX1355,AI811,AMD,DEL,2026-01-25 07:30:00,2026-02-15,Economy,5052.02,252.6,600,5904.62,0.0,Mobile App,1,23F,Confirmed,,Wallet,21
PNR243799,PX1170,AI811,AMD,DEL,2026-02-09 07:30:00,2026-02-15,Economy,9522.53,476.13,600,10598.66,0.0,Mobile App,1,27B,Confirmed,,Wallet,6
PNR201550,PX1081,AI811,AMD,DEL,2026-01-17 07:30:00,2026-02-15,Premium,4874.29,243.71,0,5118.0,0.0,Mobile App,1,24F,Confirmed,,UPI,29
PNR681832,PX1107,AI811,AMD,DEL,2026-02-07 07:30:00,2026-02-15,Economy,5207.87,260.39,0,5468.27,0.0,Mobile App,1,5B,Cancelled,,UPI,8
PNR536974,PX1373,AI811,AMD,DEL,2026-01-11 07:30:00,2026-02-15,Economy,3048.26,152.41,600,3800.68,0.0,Web,1,22A,Confirmed,,UPI,35
PNR129805,PX1747,AI811,AMD,DEL,2026-01-18 07:30:00,2026-02-15,Economy,5048.06,252.4,1200,6500.47,0.0,Web,1,23F,Confirmed,,Credit Card,28
PNR857431,PX1063,AI811,AMD,DEL,2026-02-07 07:30:00,2026-02-15,Economy,8422.12,421.11,0,8843.22,0.0,Web,1,2E,Confirmed,,Net Banking,8
PNR805682,PX1440,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Economy,5483.63,274.18,350,6107.81,0.0,Web,1,2B,Confirmed,,Credit Card,38
PNR895510,PX1037,AI811,AMD,DEL,2026-01-14 07:30:00,2026-02-15,Economy,3007.52,150.38,600,3757.89,0.0,Mobile App,1,13C,Confirmed,,UPI,32
PNR440390,PX1423,AI811,AMD,DEL,2026-01-17 07:30:00,2026-02-15,Business,5246.57,262.33,0,5508.9,0.0,Web,1,1C,Confirmed,,Credit Card,29
PNR652315,PX1337,AI811,AMD,DEL,2026-01-12 07:30:00,2026-02-15,Business,11195.68,559.78,0,11755.47,0.0,Mobile App,1,1A,Confirmed,,Credit Card,34
PNR731609,PX1318,AI811,AMD,DEL,2026-01-26 07:30:00,2026-02-15,Economy,6409.3,320.46,1200,7929.76,0.0,Mobile App,1,22D,Confirmed,,Wallet,20
PNR597866,PX1854,AI811,AMD,DEL,2026-01-11 07:30:00,2026-02-15,Business,5176.14,258.81,350,5784.95,0.0,Web,1,27F,Confirmed,,UPI,35
PNR708911,PX1276,AI811,AMD,DEL,2026-02-12 07:30:00,2026-02-15,Economy,11084.35,554.22,1200,12838.57,0.0,Mobile App,1,23E,Confirmed,,Credit Card,3
PNR651731,PX1008,AI811,AMD,DEL,2026-01-26 07:30:00,2026-02-15,Economy,11680.79,584.04,0,12264.83,0.0,Web,1,22D,Confirmed,,Net Banking,20
PNR505814,PX1664,AI811,AMD,DEL,2026-02-06 07:30:00,2026-02-15,Economy,3934.44,196.72,600,4731.16,0.0,Mobile App,1,7A,Confirmed,,Credit Card,9
PNR692067,PX1802,AI811,AMD,DEL,2026-02-13 07:30:00,2026-02-15,Business,4939.01,246.95,600,5785.96,0.0,Mobile App,1,19D,Confirmed,,UPI,2
PNR191093,PX1499,AI811,AMD,DEL,2026-02-02 07:30:00,2026-02-15,Economy,8997.19,449.86,0,9447.05,0.0,Web,1,17A,Confirmed,,UPI,13
PNR992180,PX1399,AI811,AMD,DEL,2026-01-31 07:30:00,2026-02-15,Economy,3564.26,178.21,0,3742.47,0.0,Web,1,3F,Confirmed,,UPI,15
PNR549681,PX1912,AI811,AMD,DEL,2026-02-03 07:30:00,2026-02-15,Economy,10675.1,533.76,0,11208.86,0.0,Web,1,22D,Confirmed,,UPI,12
PNR352412,PX1778,AI811,AMD,DEL,2026-02-11 07:30:00,2026-02-15,Economy,3476.42,173.82,1200,4850.25,0.0,Mobile App,1,25A,Confirmed,,Wallet,4
PNR266312,PX1867,AI811,AMD,DEL,2026-02-11 07:30:00,2026-02-15,Economy,7072.06,353.6,0,7425.67,0.0,Web,1,25A,Confirmed,,Credit Card,4
PNR922149,PX1460,AI811,AMD,DEL,2026-02-10 07:30:00,2026-02-15,Economy,5998.41,299.92,0,6298.33,0.0,Mobile App,1,19E,Confirmed,,Credit Card,5
PNR271892,PX1271,AI811,AMD,DEL,2026-02-10 07:30:00,2026-02-15,Economy,6042.7,302.13,350,6694.83,0.0,Web,1,21B,Confirmed,,UPI,5
PNR546388,PX1467,AI811,AMD,DEL,2026-01-24 07:30:00,2026-02-15,Economy,6611.76,330.59,1200,8142.35,0.0,Web,1,24C,Confirmed,,Credit Card,22
PNR170216,PX1244,AI811,AMD,DEL,2026-02-09 07:30:00,2026-02-15,Economy,8402.48,420.12,350,9172.6,0.0,Web,1,26E,Confirmed,,Wallet,6
PNR145243,PX1997,AI811,AMD,DEL,2026-01-28 07:30:00,2026-02-15,Economy,3451.45,172.57,350,3974.02,0.0,Web,1,17E,Confirmed,,Wallet,18
PNR746170,PX1387,AI811,AMD,DEL,2026-02-02 07:30:00,2026-02-15,Economy,9906.01,495.3,600,11001.31,0.0,Web,1,3D,Confirmed,,Credit Card,13
PNR135024,PX1678,AI811,AMD,DEL,2026-01-31 07:30:00,2026-02-15,Economy,11503.81,575.19,350,12429.0,0.0,Web,1,4C,No-show,,UPI,15
PNR769296,PX1370,AI811,AMD,DEL,2026-01-14 07:30:00,2026-02-15,Economy,10867.25,543.36,350,11760.62,0.0,Mobile App,1,25C,Confirmed,,Net Banking,32
PNR223080,PX1941,AI811,AMD,DEL,2026-01-28 07:30:00,2026-02-15,Economy,3897.63,194.88,1200,5292.51,0.0,Web,1,18C,Confirmed,,UPI,18
PNR115179,PX1736,AI811,AMD,DEL,2026-01-13 07:30:00,2026-02-15,Economy,11946.65,597.33,350,12893.98,0.0,Web,1,2B,Cancelled,,Net Banking,33
PNR131908,PX1449,AI811,AMD,DEL,2026-02-03 07:30:00,2026-02-15,Economy,9677.77,483.89,600,10761.66,0.0,OTA,1,7A,Confirmed,,Credit Card,12
PNR600663,PX1167,AI811,AMD,DEL,2026-01-04 07:30:00,2026-02-15,Economy,9100.35,455.02,600,10155.37,0.0,OTA,1,29D,Confirmed,,Net Banking,42
PNR475887,PX1680,AI811,AMD,DEL,2026-02-01 07:30:00,2026-02-15,Economy,7062.9,353.15,1200,8616.05,0.0,Mobile App,1,14A,Confirmed,,Credit Card,14
PNR448647,PX1455,AI811,AMD,DEL,2026-01-03 07:30:00,2026-02-15,Economy,5326.31,266.32,0,5592.62,0.0,OTA,1,16A,Confirmed,,UPI,43
PNR174062,PX1079,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Economy,9048.61,452.43,1200,10701.04,0.0,Mobile App,1,15E,Confirmed,,UPI,38
PNR167167,PX1653,AI811,AMD,DEL,2026-01-02 07:30:00,2026-02-15,Economy,5153.56,257.68,600,6011.23,0.0,Web,1,3A,Confirmed,,Net Banking,44
PNR532645,PX1425,AI811,AMD,DEL,2026-01-05 07:30:00,2026-02-15,Economy,8687.11,434.36,350,9471.46,0.0,Web,1,7D,Confirmed,,Net Banking,41
PNR659942,PX1025,AI811,AMD,DEL,2026-01-10 07:30:00,2026-02-15,Premium,11031.06,551.55,600,12182.61,0.0,OTA,1,13B,Confirmed,,UPI,36
PNR646369,PX1005,AI811,AMD,DEL,2026-01-18 07:30:00,2026-02-15,Economy,9912.8,495.64,1200,11608.44,0.0,Mobile App,1,24D,Confirmed,,UPI,28
PNR849351,PX1228,AI811,AMD,DEL,2026-02-04 07:30:00,2026-02-15,Economy,7431.07,371.55,350,8152.62,0.0,Mobile App,1,20B,Confirmed,,UPI,11
PNR857962,PX1653,AI811,AMD,DEL,2026-01-06 07:30:00,2026-02-15,Business,10793.45,539.67,0,11333.12,0.0,Mobile App,1,28A,Confirmed,,UPI,40
PNR321148,PX1537,AI811,AMD,DEL,2026-01-03 07:30:00,2026-02-15,Economy,4640.07,232.0,350,5222.07,0.0,Mobile App,1,23D,Confirmed,,Credit Card,43
PNR110774,PX1480,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Economy,6587.76,329.39,350,7267.15,0.0,Mobile App,1,8E,Confirmed,,Credit Card,31
PNR356351,PX1932,AI811,AMD,DEL,2026-02-03 07:30:00,2026-02-15,Economy,3606.19,180.31,0,3786.5,0.0,Web,1,6B,Confirmed,,UPI,12
PNR805613,PX1091,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Premium,7649.65,382.48,0,8032.13,0.0,Mobile App,1,24A,Confirmed,,Credit Card,38
PNR951945,PX1241,AI811,AMD,DEL,2026-02-13 07:30:00,2026-02-15,Economy,8330.81,416.54,0,8747.35,0.0,Web,1,29D,Cancelled,,UPI,2
PNR996016,PX1604,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Economy,3656.06,182.8,0,3838.87,0.0,Mobile App,1,26F,Confirmed,,UPI,31
PNR194296,PX1749,AI811,AMD,DEL,2026-01-21 07:30:00,2026-02-15,Economy,10669.34,533.47,350,11552.8,0.0,Web,1,3B,Confirmed,,UPI,25
PNR146892,PX1953,AI811,AMD,DEL,2026-01-02 07:30:00,2026-02-15,Economy,3357.41,167.87,600,4125.28,0.0,Web,1,7C,Confirmed,,Net Banking,44
PNR317915,PX1980,AI811,AMD,DEL,2026-01-25 07:30:00,2026-02-15,Economy,9783.09,489.15,0,10272.24,0.0,Mobile App,1,25D,Confirmed,,Credit Card,21
PNR111239,PX1690,AI811,AMD,DEL,2026-01-21 07:30:00,2026-02-15,Premium,6032.52,301.63,350,6684.14,0.0,Mobile App,1,19F,Confirmed,,Credit Card,25
PNR456065,PX1919,AI811,AMD,DEL,2026-01-20 07:30:00,2026-02-15,Economy,4204.43,210.22,600,5014.65,0.0,Web,1,7D,Cancelled,,UPI,26
PNR771217,PX1152,AI811,AMD,DEL,2026-01-02 07:30:00,2026-02-15,Economy,3862.47,193.12,0,4055.59,0.0,Web,1,11E,Confirmed,,UPI,44
PNR554952,PX1407,AI811,AMD,DEL,2026-01-17 07:30:00,2026-02-15,Economy,6291.65,314.58,350,6956.23,0.0,Web,1,28B,Confirmed,,UPI,29
PNR239981,PX1913,AI811,AMD,DEL,2026-02-09 07:30:00,2026-02-15,Economy,8752.35,437.62,0,9189.96,0.0,OTA,1,18A,Confirmed,,Credit Card,6
PNR418212,PX1050,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Economy,11946.34,597.32,350,12893.66,0.0,Web,1,12A,Confirmed,,UPI,38
PNR264066,PX1872,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Economy,3288.88,164.44,600,4053.33,0.0,Web,1,22E,Confirmed,,UPI,38
PNR288531,PX1596,AI811,AMD,DEL,2026-01-11 07:30:00,2026-02-15,Economy,9965.14,498.26,350,10813.4,0.0,Mobile App,1,25A,Confirmed,,UPI,35
PNR170693,PX1595,AI811,AMD,DEL,2026-01-18 07:30:00,2026-02-15,Economy,9597.79,479.89,1200,11277.68,0.0,Web,1,17C,Confirmed,,Credit Card,28
PNR220691,PX1453,AI811,AMD,DEL,2026-01-30 07:30:00,2026-02-15,Economy,3522.91,176.15,0,3699.05,0.0,Mobile App,1,7D,Confirmed,,UPI,16
PNR162998,PX1175,AI811,AMD,DEL,2026-01-24 07:30:00,2026-02-15,Premium,3051.58,152.58,1200,4404.16,0.0,Web,1,3C,Confirmed,,UPI,22
PNR582929,PX1155,AI811,AMD,DEL,2026-02-04 07:30:00,2026-02-15,Economy,10244.35,512.22,350,11106.56,0.0,Mobile App,1,28A,Cancelled,,UPI,11
PNR554997,PX1565,AI811,AMD,DEL,2026-02-11 07:30:00,2026-02-15,Economy,4932.66,246.63,0,5179.29,0.0,Web,1,10B,Confirmed,,Credit Card,4
PNR591741,PX1559,AI811,AMD,DEL,2026-02-12 07:30:00,2026-02-15,Economy,7066.43,353.32,0,7419.75,0.0,Web,1,20E,Confirmed,,Wallet,3
PNR166372,PX1534,AI811,AMD,DEL,2026-01-31 07:30:00,2026-02-15,Economy,4478.56,223.93,350,5052.49,0.0,Web,1,20C,Confirmed,,UPI,15
PNR256805,PX1214,AI811,AMD,DEL,2026-02-07 07:30:00,2026-02-15,Economy,10444.49,522.22,0,10966.71,0.0,Web,1,5B,Confirmed,,UPI,8
PNR583879,PX1872,AI811,AMD,DEL,2026-02-06 07:30:00,2026-02-15,Economy,7817.16,390.86,600,8808.01,0.0,Web,1,2C,Confirmed,,UPI,9
PNR336639,PX1885,AI811,AMD,DEL,2026-01-27 07:30:00,2026-02-15,Economy,8691.88,434.59,0,9126.47,0.0,Mobile App,1,26D,Confirmed,,UPI,19
PNR436851,PX1868,AI811,AMD,DEL,2026-02-05 07:30:00,2026-02-15,Premium,8235.17,411.76,0,8646.93,0.0,Web,1,7C,Confirmed,,UPI,10
PNR935485,PX1143,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Economy,11151.41,557.57,0,11708.98,0.0,OTA,1,25F,Cancelled,,UPI,31
PNR632972,PX1733,AI811,AMD,DEL,2026-01-31 07:30:00,2026-02-15,Economy,8352.79,417.64,1200,9970.43,0.0,Mobile App,1,20E,Confirmed,,Net Banking,15
PNR723706,PX1801,AI811,AMD,DEL,2026-02-01 07:30:00,2026-02-15,Economy,8822.84,441.14,0,9263.98,0.0,Mobile App,1,27F,Confirmed,,UPI,14
PNR962865,PX1289,AI811,AMD,DEL,2026-01-11 07:30:00,2026-02-15,Economy,4617.04,230.85,1200,6047.89,0.0,Mobile App,1,7B,Confirmed,,Credit Card,35
PNR281335,PX1395,AI811,AMD,DEL,2026-01-04 07:30:00,2026-02-15,Economy,5030.46,251.52,600,5881.98,0.0,Web,1,6F,Confirmed,,Wallet,42
PNR324177,PX1364,AI811,AMD,DEL,2026-01-26 07:30:00,2026-02-15,Premium,7779.79,388.99,1200,9368.78,0.0,Web,1,27D,Confirmed,,Net Banking,20
PNR931727,PX1346,AI811,AMD,DEL,2026-02-14 07:30:00,2026-02-15,Economy,16542.06,827.1,600,17969.16,0.0,Web,1,26B,Confirmed,,UPI,1
PNR441928,PX1426,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Economy,6028.26,301.41,600,6929.68,0.0,Mobile App,1,23F,Confirmed,,UPI,31
PNR686043,PX1406,AI811,AMD,DEL,2026-01-05 07:30:00,2026-02-15,Economy,9066.94,453.35,350,9870.29,0.0,Mobile App,1,9E,Confirmed,,UPI,41
PNR969579,PX1553,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Economy,9279.03,463.95,0,9742.99,0.0,Mobile App,1,12A,Confirmed,,Credit Card,31
PNR931024,PX1466,AI811,AMD,DEL,2026-01-30 07:30:00,2026-02-15,Economy,9451.32,472.57,600,10523.88,0.0,Web,1,20A,Confirmed,,Credit Card,16
PNR326085,PX1018,AI811,AMD,DEL,2026-01-14 07:30:00,2026-02-15,Economy,5273.29,263.66,0,5536.96,0.0,Web,1,15F,Confirmed,,UPI,32
PNR430793,PX1025,AI811,AMD,DEL,2026-02-11 07:30:00,2026-02-15,Economy,3504.97,175.25,0,3680.22,0.0,OTA,1,20D,Confirmed,,UPI,4
PNR625943,PX1430,AI811,AMD,DEL,2026-02-11 07:30:00,2026-02-15,Economy,10296.15,514.81,350,11160.96,0.0,Web,1,29C,Confirmed,,UPI,4
PNR632293,PX1291,AI811,AMD,DEL,2026-02-05 07:30:00,2026-02-15,Economy,7719.72,385.99,350,8455.71,0.0,Mobile App,1,23A,Confirmed,,UPI,10
PNR764126,PX1168,AI811,AMD,DEL,2026-01-08 07:30:00,2026-02-15,Economy,9997.56,499.88,1200,11697.44,0.0,Web,1,8B,Confirmed,,Credit Card,38
PNR166148,PX1351,AI811,AMD,DEL,2026-01-09 07:30:00,2026-02-15,Economy,6229.18,311.46,350,6890.64,0.0,Web,1,10D,Confirmed,,Net Banking,37
PNR907728,PX1834,AI811,AMD,DEL,2026-01-13 07:30:00,2026-02-15,Economy,4809.8,240.49,350,5400.29,0.0,Web,1,24D,Confirmed,,UPI,33
PNR219743,PX1132,AI811,AMD,DEL,2026-01-27 07:30:00,2026-02-15,Economy,5156.56,257.83,0,5414.39,0.0,Web,1,12C,Confirmed,,UPI,19
PNR886898,PX1222,AI811,AMD,DEL,2026-01-15 07:30:00,2026-02-15,Economy,8986.44,449.32,600,10035.76,0.0,Mobile App,1,14D,Confirmed,,Credit Card,31
PNR554663,PX1623,AI811,AMD,DEL,2026-02-14 07:30:00,2026-02-15,Economy,9810.01,490.5,600,10900.51,0.0,Mobile App,1,16F,Confirmed,,UPI,1
PNR835318,PX1290,AI811,AMD,DEL,2026-02-03 07:30:00,2026-02-15,Economy,5613.46,280.67,1200,7094.14,0.0,Web,1,7D,Confirmed,,UPI,12
PNR787535,PX1315,AI811,AMD,DEL,2026-01-28 07:30:00,2026-02-15,Economy,8332.59,416.63,350,9099.21,0.0,Mobile App,1,19E,Confirmed,,Credit Card,18
PNR339992,PX1405,AI811,AMD,DEL,2026-01-29 07:30:00,2026-02-15,Economy,4767.46,238.37,600,5605.84,0.0,Web,1,28B,Confirmed,,Credit Card,17
PNR192202,PX1507,AI811,AMD,DEL,2026-01-20 07:30:00,2026-02-15,Premium,4060.44,203.02,350,4613.46,0.0,Web,1,16D,Confirmed,,UPI,26
PNR333735,PX1586,AI811,AMD,DEL,2026-01-20 07:30:00,2026-02-15,Economy,6536.79,326.84,350,7213.62,0.0,Web,1,12C,Confirmed,,UPI,26
PNR647646,PX1425,AI811,AMD,DEL,2026-01-23 07:30:00,2026-02-15,Economy,3860.73,193.04,600,4653.77,0.0,Mobile App,1,23A,Confirmed,,UPI,23
PNR932674,PX1707,UK577,AMD,BLR,2026-01-25 13:00:00,2026-02-07,Economy,7292.99,364.65,350,8007.64,0.0,Web,1,24E,Confirmed,,UPI,13
PNR380972,PX1494,UK577,AMD,BLR,2026-01-14 13:00:00,2026-02-07,Premium,7027.71,351.39,350,7729.1,0.0,Web,1,14B,Confirmed,,Wallet,24
PNR544749,PX1234,UK577,AMD,BLR,2026-01-07 13:00:00,2026-02-07,Economy,4916.92,245.85,350,5512.77,0.0,Web,1,8A,Confirmed,,Credit Card,31
PNR319471,PX1997,UK577,AMD,BLR,2026-01-30 13:00:00,2026-02-07,Economy,10626.77,531.34,600,11758.11,0.0,Web,1,28A,Confirmed,,UPI,8
PNR224991,PX1320,UK577,AMD,BLR,2025-12-29 13:00:00,2026-02-07,Economy,6746.31,337.32,0,7083.62,0.0,Web,1,9D,No-show,,Net Banking,40
PNR517632,PX1498,UK577,AMD,BLR,2026-01-25 13:00:00,2026-02-07,Economy,5296.05,264.8,1200,6760.86,0.0,Mobile App,1,11B,Confirmed,,Net Banking,13
PNR700128,PX1461,UK577,AMD,BLR,2026-02-04 13:00:00,2026-02-07,Economy,9192.66,459.63,0,9652.29,0.0,Mobile App,1,4C,Confirmed,,UPI,3
PNR507832,PX1130,UK577,AMD,BLR,2026-01-29 13:00:00,2026-02-07,Economy,4043.1,202.16,0,4245.26,0.0,Web,1,14E,Confirmed,,UPI,9
PNR527836,PX1206,UK577,AMD,BLR,2026-02-06 13:00:00,2026-02-07,Economy,7952.04,397.6,600,8949.64,0.0,Web,1,19E,Confirmed,,Credit Card,1
PNR560971,PX1463,UK577,AMD,BLR,2026-01-08 13:00:00,2026-02-07,Economy,8119.71,405.99,600,9125.7,0.0,Web,1,15C,Confirmed,,Credit Card,30
PNR957205,PX1670,UK577,AMD,BLR,2025-12-29 13:00:00,2026-02-07,Economy,11223.65,561.18,600,12384.84,0.0,Web,1,17E,Confirmed,,UPI,40
PNR168385,PX1473,UK577,AMD,BLR,2026-01-20 13:00:00,2026-02-07,Economy,7345.46,367.27,350,8062.73,0.0,OTA,1,29D,Confirmed,,Credit Card,18
PNR504430,PX1234,UK577,AMD,BLR,2026-01-28 13:00:00,2026-02-07,Economy,9657.32,482.87,0,10140.19,0.0,Mobile App,1,24A,Confirmed,,Credit Card,10
PNR509431,PX1757,UK577,AMD,BLR,2025-12-27 13:00:00,2026-02-07,Business,5679.9,283.99,0,5963.89,0.0,Mobile App,1,27F,Confirmed,,UPI,42
PNR772104,PX1933,UK577,AMD,BLR,2026-01-28 13:00:00,2026-02-07,Economy,5706.62,285.33,350,6341.95,0.0,Web,1,18A,Confirmed,,UPI,10
PNR354728,PX1305,UK577,AMD,BLR,2026-01-25 13:00:00,2026-02-07,Economy,8192.04,409.6,0,8601.64,0.0,Mobile App,1,29B,Confirmed,,Credit Card,13
